"Practice.code","Generic_statins","Proprietary_statins","pct_proprietary"
"F81106",27127,8079,0.229477929898313
"F81108",14227,6001,0.296667984971327
"F81109",11399,2064,0.153309069301047
"F81110",9918,1138,0.102930535455861
"F81111",14847,7758,0.343198407431984
"F81112",12135,5281,0.303226917776757
"F81113",21664,12166,0.359621637599764
"F81114",31899,12701,0.284775784753363
"F81115",26886,8291,0.235693777183955
"F81116",21874,5997,0.215169889849665
"F81117",30049,10069,0.250984595443442
"F81118",34959,12287,0.260064344071456
"F81119",19462,11319,0.367726844481986
"F81120",41313,9168,0.181612884055387
"F81121",12980,5645,0.303087248322148
"F81122",16691,6211,0.271199021919483
"F81123",36750,10961,0.229737377124772
"F81125",24870,8340,0.251129177958446
"F81126",44328,18892,0.298829484340399
"F81127",11884,5920,0.332509548416086
"F81128",28555,7216,0.201727656481507
"F81129",25877,5974,0.187560830115224
"F81130",18458,5280,0.222428174235403
"F81131",19348,9079,0.319379463186407
"F81132",44788,14715,0.247298455540057
"F81133",41612,12033,0.224307950414764
"F81134",20300,10400,0.338762214983713
"F81136",7651,2251,0.227327812563119
"F81137",12310,4134,0.251398686450985
"F81138",9584,4145,0.301915652997305
"F81141",8955,4162,0.317298162689639
"F81142",10715,4635,0.301954397394137
"F81144",19177,5252,0.214990380285726
"F81147",10904,4282,0.281970235743448
"F81149",37944,9204,0.195215067447188
"F81150",8592,4918,0.364026646928201
"F81151",15032,4608,0.234623217922607
"F81152",16829,4088,0.195439116508103
"F81153",27938,7418,0.209808801900668
"F81155",18601,8044,0.301895289923062
"F81156",26347,5179,0.164277104612066
"F81157",32752,9827,0.230794523121727
"F81158",7161,3480,0.327036932619115
"F81159",4005,1535,0.277075812274368
"F81162",6291,2388,0.275146906325614
"F81163",8776,6903,0.440270425409784
"F81164",11616,4436,0.276351856466484
"F81165",5286,1991,0.273601758966607
"F81168",11924,3730,0.238277756483966
"F81169",14812,3502,0.191219831822649
"F81170",10567,2225,0.173936835522201
"F81172",11632,2504,0.177136389360498
"F81173",12296,5072,0.292031321971442
"F81176",4528,1725,0.275867583559891
"F81177",9418,5311,0.360581166406409
"F81180",11282,2196,0.162932185784241
"F81181",29695,6741,0.185009331430453
"F81183",9653,3611,0.272240651387213
"F81184",7030,2726,0.279417794177942
"F81185",8330,3432,0.291787111035538
"F81186",9838,3830,0.280216564237635
"F81192",17695,2539,0.125481862212118
"F81193",16374,3179,0.162583746739631
"F81195",8029,2907,0.265819312362838
"F81197",11851,4989,0.29625890736342
"F81198",6275,4660,0.42615454961134
"F81200",7277,1953,0.211592632719393
"F81205",14329,3750,0.207422976934565
"F81206",10897,1889,0.147739715313624
"F81207",2648,372,0.12317880794702
"F81209",9075,5680,0.384954252795662
"F81210",10506,2906,0.216671637339696
"F81211",16532,7411,0.309526792799566
"F81212",27049,7412,0.215083717825948
"F81213",7402,3179,0.300444192420376
"F81214",11794,3601,0.233907112698928
"F81215",8948,4617,0.34036122373756
"F81216",8243,1107,0.118395721925134
"F81218",6039,1145,0.159381959910913
"F81219",11130,6972,0.385150812064965
"F81221",17116,5863,0.255146002872188
"F81222",8273,3900,0.320381171445001
"F81223",7861,1753,0.182338256708966
"F81606",9281,2139,0.187302977232925
"F81608",24217,7363,0.233153894870171
"F81613",13067,6766,0.341148590732617
"F81618",10499,3618,0.25628674647588
"F81619",14852,2719,0.154743611632804
"F81622",6905,2856,0.292592972031554
"F81623",11474,3305,0.223628120982475
"F81632",14932,4161,0.217933273974755
"F81633",11420,7617,0.400115564427168
"F81635",3848,1454,0.274236137306677
"F81636",20877,7807,0.272172639799191
"F81639",2273,505,0.181785457163427
"F81640",4180,1348,0.243849493487699
"F81641",8405,4982,0.372152087846418
"F81643",4568,593,0.114900213136989
"F81644",3754,728,0.162427487728693
"F81645",6685,3001,0.309828618624819
"F81648",3230,1626,0.334843492586491
"F81649",7810,3202,0.290773701416636
"F81651",6287,3614,0.365013634986365
"F81652",2368,1119,0.320906223114425
"F81653",687,145,0.174278846153846
"F81656",6208,1790,0.223805951487872
"F81658",229,49,0.176258992805755
"F81659",3820,1296,0.253322908522283
"F81661",7580,1996,0.20843776106934
"F81665",3692,759,0.170523477870142
"F81666",9288,2634,0.220936084549572
"F81667",3736,1095,0.226661146760505
"F81669",9587,3164,0.248137400988158
"F81670",10064,4294,0.299066722384733
"F81671",608,159,0.207301173402868
"F81672",8493,3033,0.26314419573139
"F81674",5231,1812,0.257276728666761
"F81675",5557,1610,0.224640714385377
"F81676",2649,865,0.246158224245874
"F81677",8556,2319,0.213241379310345
"F81679",10908,3329,0.233827351267823
"F81681",33042,11610,0.260010749798441
"F81683",16285,5553,0.254281527612419
"F81684",4099,2500,0.378845279587816
"F81686",6,2,0.25
"F81688",3012,1249,0.29312367988735
"F81690",8610,2967,0.256284011401918
"F81691",11761,4304,0.26791160908808
"F81693",2842,591,0.17215263617827
"F81695",2943,896,0.233394113050274
"F81696",2222,1055,0.321940799511749
"F81697",7503,4197,0.358717948717949
"F81698",7964,2689,0.252417159485591
"F81699",5947,2190,0.269140961042153
"F81700",8722,2857,0.24673978754642
"F81704",4110,882,0.176682692307692
"F81707",2073,1078,0.342113614725484
"F81708",2984,1364,0.313707451701932
"F81710",4432,1739,0.281801976989143
"F81711",2523,2381,0.485522022838499
"F81713",2306,1273,0.355685945794915
"F81716",10980,2861,0.206704717867206
"F81717",6368,1017,0.137711577522004
"F81718",1955,1208,0.381915902624091
"F81719",10270,1410,0.120719178082192
"F81720",5094,1682,0.248229043683589
"F81721",13441,3667,0.214344166471826
"F81724",3700,1351,0.267471787764799
"F81725",13781,1451,0.0952599789915966
"F81728",7856,1541,0.16398850697031
"F81729",11363,4430,0.280504020768695
"F81730",15113,4623,0.234241994325091
"F81732",1705,706,0.292824554126918
"F81733",3971,1273,0.242753623188406
"F81734",3856,234,0.0572127139364303
"F81736",5880,3976,0.403409090909091
"F81737",1732,629,0.266412537060568
"F81738",9348,3291,0.260384524092096
"F81739",8375,3526,0.296277623729098
"F81740",5104,1823,0.2631730908041
"F81741",15329,5698,0.270984924145147
"F81742",2627,527,0.16708941027267
"F81743",16613,3753,0.184277717764902
"F81744",10506,907,0.0794707789363007
"F81746",2375,986,0.293365069919667
"F81749",14471,4185,0.22432461406518
"F81751",6673,3229,0.3260957382347
"F81754",2096,488,0.188854489164087
"F81755",1124,298,0.209563994374121
"F81756",5203,1469,0.220173860911271
"F81757",10533,3704,0.26016717004987
"F81758",12896,3071,0.19233418926536
"F81759",NA,2,NA
"F82001",8758,2650,0.232293127629734
"F82002",14246,4047,0.221232165309135
"F82003",11437,1723,0.130927051671733
"F82004",19501,5968,0.234324080254427
"F82005",10478,2595,0.198500726688595
"F82006",40086,9713,0.195044077190305
"F82007",18662,6324,0.253101736972705
"F82008",29352,14222,0.326387295176022
"F82009",28044,7680,0.214981525025193
"F82010",8907,3083,0.257130942452043
"F82011",31034,10411,0.251200386053806
"F82012",13164,5933,0.310677069696811
"F82013",21580,9043,0.295300917610946
"F82014",22393,6147,0.215381920112123
"F82015",10231,2819,0.216015325670498
"F82016",13802,3646,0.208963778083448
"F82017",36801,8429,0.186358611541013
"F82018",22984,7333,0.241877494475047
"F82019",18117,4971,0.215306652806653
"F82020",6749,3337,0.330854650009915
"F82021",27398,11057,0.287530880249642
"F82022",18811,9861,0.343924386160714
"F82023",11874,3222,0.213434022257552
"F82025",7449,2019,0.213244613434728
"F82027",5367,1797,0.250837520938023
"F82028",9233,2595,0.219394656746703
"F82030",22577,10295,0.313184473107812
"F82031",13171,4986,0.274604835600595
"F82033",7789,2593,0.249759198612984
"F82034",5761,782,0.119517041112639
"F82035",675,273,0.287974683544304
"F82038",20086,3349,0.142905909963729
"F82039",7719,2596,0.251672321861367
"F82040",6320,2116,0.250829777145567
"F82042",13685,2843,0.172011132623427
"F82045",3806,716,0.158337019018134
"F82051",20182,7829,0.279497340330584
"F82052",5002,2836,0.361826996682827
"F82053",5297,2189,0.292412503339567
"F82054",108,20,0.15625
"F82055",5982,1445,0.194560387774337
"F82604",7239,2151,0.229073482428115
"F82607",9550,4574,0.323845935995469
"F82608",4375,817,0.157357473035439
"F82609",8898,2017,0.184791571232249
"F82610",6206,1752,0.220155818044735
"F82612",11123,3825,0.255887075194006
"F82614",10126,2908,0.223108792389136
"F82618",6344,1338,0.174173392345743
"F82619",6214,2476,0.284925201380898
"F82621",5304,964,0.153797064454371
"F82624",5408,2261,0.294823314643369
"F82625",8333,2158,0.205700123915737
"F82627",14853,3745,0.201365738251425
"F82629",4273,494,0.103629116844976
"F82630",9855,2488,0.201571741067812
"F82634",6958,1750,0.20096463022508
"F82638",21992,3307,0.130716629115775
"F82639",5617,588,0.0947622884770346
"F82641",3622,736,0.168884809545663
"F82642",13983,7177,0.339177693761815
"F82643",4576,1857,0.288667806622105
"F82645",3288,721,0.179845347967074
"F82646",19798,5626,0.221286972938955
"F82647",4773,1741,0.267270494319926
"F82648",9239,3764,0.289471660386065
"F82649",11578,5089,0.305333893322134
"F82650",10491,2735,0.206789656736731
"F82653",2728,891,0.246200607902736
"F82657",5187,832,0.138228941684665
"F82660",24885,8243,0.248822748128471
"F82661",5690,1114,0.163727219282775
"F82663",7539,1029,0.120098039215686
"F82665",7122,3359,0.320484686575708
"F82666",12538,3046,0.195456878850103
"F82668",5521,2666,0.325638206913399
"F82670",2995,889,0.228887744593203
"F82671",6897,1625,0.1906829382774
"F82674",9992,2309,0.187708316397041
"F82675",8141,2924,0.264256665160416
"F82676",10404,2292,0.180529300567108
"F82677",12305,3501,0.221498165253701
"F82678",10357,1453,0.12303132938188
"F82679",8054,2302,0.222286597141754
"F82680",6365,4456,0.411791886147306
"F82686",4058,995,0.196912725113794
"F82744",7351,1999,0.21379679144385
"F83002",9907,2636,0.210157059714582
"F83003",5701,2002,0.259898740750357
"F83004",5716,1579,0.216449623029472
"F83005",1793,763,0.298513302034429
"F83006",10461,1787,0.145901371652515
"F83007",7090,1140,0.138517618469016
"F83008",13794,3928,0.221645412481661
"F83009",845,353,0.29465776293823
"F83010",8947,2316,0.205629050874545
"F83011",7582,2539,0.250864539077166
"F83012",7406,1699,0.186600768808347
"F83013",2393,286,0.10675625233296
"F83015",10633,2931,0.216086700088469
"F83017",14234,4335,0.233453605471485
"F83018",10970,2820,0.204496011602611
"F83019",15605,3844,0.197645123142578
"F83020",9463,4441,0.319404487917146
"F83021",11290,2730,0.19472182596291
"F83022",11725,2547,0.178461322869955
"F83023",14772,4862,0.247631659366405
"F83025",5948,987,0.142321557317952
"F83027",6988,952,0.119899244332494
"F83030",4867,864,0.150759029837725
"F83031",6192,828,0.117948717948718
"F83032",7241,2476,0.254811155706494
"F83033",3734,1339,0.26394638281096
"F83034",5695,1419,0.199465842001687
"F83039",5920,1856,0.238683127572016
"F83040",8212,1234,0.130637306796528
"F83042",4713,757,0.138391224862888
"F83043",1437,362,0.201222901612007
"F83044",5177,1087,0.1735312899106
"F83045",5894,1470,0.199619771863118
"F83046",3942,1171,0.22902405632701
"F83048",7237,1347,0.156919850885368
"F83049",540,251,0.3173198482933
"F83050",2656,2233,0.456739619554101
"F83051",2912,1291,0.3071615512729
"F83052",6081,2631,0.301997245179063
"F83053",7208,1351,0.157845542703587
"F83055",11380,3851,0.252839603440352
"F83056",5624,1792,0.241639697950378
"F83057",7087,3383,0.323113658070678
"F83058",4816,1457,0.232265263829109
"F83059",14361,5942,0.292666108456878
"F83060",7637,1695,0.181633090441492
"F83061",3003,347,0.103582089552239
"F83063",8621,1617,0.157941004102364
"F83064",8903,1647,0.156113744075829
"F83602",1322,505,0.276409414340449
"F83615",6799,3398,0.3332352652741
"F83623",7215,2799,0.279508687837028
"F83624",6554,1995,0.233360626973915
"F83630",2943,1188,0.287581699346405
"F83632",4130,950,0.187007874015748
"F83633",2580,1077,0.294503691550451
"F83635",3209,638,0.165843514426826
"F83648",3927,1383,0.26045197740113
"F83652",4197,1462,0.258349531719385
"F83658",5758,1648,0.222522279233054
"F83660",8266,2917,0.260842349995529
"F83663",3155,726,0.187065189384179
"F83664",6363,1308,0.170512319123973
"F83665",7410,1855,0.200215866162979
"F83666",8876,2275,0.204017576898933
"F83671",2670,766,0.222933643771828
"F83672",528,263,0.332490518331226
"F83673",6794,1155,0.145301295760473
"F83674",2358,404,0.146270818247647
"F83676",11,4,0.266666666666667
"F83677",1117,414,0.270411495754409
"F83678",5760,1898,0.247845390441368
"F83680",5180,545,0.0951965065502183
"F83681",5035,1825,0.266034985422741
"F83682",4061,824,0.168679631525077
"F83683",5779,1474,0.203226251206397
"F83685",14,4,0.222222222222222
"F83686",4361,2103,0.325340346534653
"F84003",11810,2521,0.175912357825693
"F84004",41841,13617,0.245537163258682
"F84006",48978,15252,0.237459131247081
"F84008",13432,4693,0.258924137931034
"F84009",19097,5221,0.214696932313513
"F84010",22640,8229,0.266578120444459
"F84012",25084,5593,0.182319001206115
"F84013",7155,3182,0.307826255199768
"F84014",18038,6737,0.271927346115035
"F84015",10449,2763,0.209128065395095
"F84016",21395,7132,0.250008763627441
"F84017",31592,12328,0.280692167577413
"F84018",8454,2929,0.257313537731705
"F84021",9774,1821,0.157050452781371
"F84022",11051,4386,0.284122562674095
"F84025",6606,2031,0.235151094129906
"F84030",4338,1071,0.198003327787022
"F84031",39623,8691,0.179885747402409
"F84032",7706,3145,0.289835038245323
"F84033",12258,3186,0.206293706293706
"F84034",27409,6894,0.200973675771798
"F84035",4992,830,0.142562693232566
"F84036",7482,1523,0.169128262076624
"F84038",9366,3969,0.297637795275591
"F84039",19049,2291,0.107357075913777
"F84041",14279,5350,0.272555912170768
"F84042",5722,549,0.0875458459575825
"F84043",7489,2630,0.259907105445202
"F84044",12729,5809,0.313356349120725
"F84046",5862,288,0.0468292682926829
"F84047",24566,7692,0.238452476904954
"F84050",10135,3882,0.276949418563173
"F84051",14102,1623,0.103211446740859
"F84052",7358,2957,0.286669898206495
"F84053",16535,5212,0.239665241182692
"F84054",16269,5824,0.26361290906622
"F84055",5545,1547,0.218133107727016
"F84060",8692,3441,0.283606692491552
"F84062",28036,5677,0.168392014949723
"F84063",16351,5212,0.241710337151602
"F84069",11615,3532,0.233181488083449
"F84070",11915,4311,0.265684703562184
"F84072",3302,712,0.177379172894868
"F84074",24813,7045,0.221137547868667
"F84077",9832,4654,0.321275714482949
"F84079",13237,5135,0.279501415197039
"F84080",4852,1200,0.198281559814937
"F84081",24992,7022,0.219341538077091
"F84083",20881,4699,0.183698201720094
"F84086",17591,8691,0.330682596453847
"F84087",37585,10574,0.219564359725077
"F84088",12996,3937,0.232504576861749
"F84089",5234,2701,0.340390674228103
"F84091",12220,4741,0.279523612994517
"F84092",8181,2843,0.257891872278665
"F84093",16551,7776,0.319644839067703
"F84096",10274,3214,0.238285883748517
"F84097",20327,7478,0.268944434454235
"F84105",12050,4019,0.250108905345697
"F84111",9525,3512,0.269387128940707
"F84114",13435,2089,0.134565833548055
"F84115",10957,3880,0.261508391184202
"F84117",10887,3699,0.253599341834636
"F84118",13353,4203,0.239405331510595
"F84119",8745,2578,0.22767817716153
"F84121",26898,6054,0.183721777130371
"F84122",31097,11892,0.276628905068738
"F84123",10360,3504,0.252740911713791
"F84124",5182,2234,0.301240560949299
"F84601",5348,1994,0.271588123127213
"F84619",3878,1828,0.320364528566421
"F84620",11538,4957,0.300515307668991
"F84621",7025,1627,0.188049006010171
"F84624",2754,1001,0.266577896138482
"F84631",7137,1735,0.195559062218215
"F84632",342,49,0.125319693094629
"F84635",4846,1966,0.288608338226659
"F84636",3667,1297,0.261281224818695
"F84640",10134,3607,0.26249909031366
"F84641",12116,2939,0.195217535702424
"F84642",10285,3076,0.230222288750842
"F84647",5857,1591,0.213614393125671
"F84653",3161,692,0.179600311445627
"F84654",5676,2026,0.263048558815892
"F84656",7464,2756,0.269667318982387
"F84657",6709,2570,0.276969501023817
"F84658",11088,3329,0.230907955885413
"F84659",43,37,0.4625
"F84660",3099,882,0.221552373775433
"F84661",6234,1667,0.210985951145425
"F84666",5448,1418,0.206524905330615
"F84668",4834,2031,0.295848506919155
"F84669",14926,2198,0.128357860313011
"F84670",7277,2483,0.254405737704918
"F84671",3619,1033,0.222055030094583
"F84672",5718,1468,0.204286111884219
"F84673",2448,692,0.220382165605096
"F84676",9950,2864,0.223505540814734
"F84677",15970,5761,0.265105149325848
"F84679",7476,2917,0.280669681516405
"F84681",9474,6645,0.412246417271543
"F84682",16947,4819,0.221400349168428
"F84685",3557,743,0.172790697674419
"F84686",3560,1676,0.32009167303285
"F84692",5404,1772,0.246934225195095
"F84694",3609,704,0.163227451889636
"F84696",11094,1145,0.093553394885203
"F84698",8642,2243,0.20606338998622
"F84699",7349,1248,0.145166918692567
"F84700",1064,710,0.400225479143179
"F84702",10491,3551,0.252884204529269
"F84706",7139,881,0.109850374064838
"F84707",2988,505,0.144574864013742
"F84708",6064,1889,0.237520432541179
"F84710",16518,5658,0.255140692640693
"F84711",3873,1295,0.250580495356037
"F84713",9560,3515,0.268833652007648
"F84714",20438,5926,0.224776209983311
"F84716",4939,2359,0.323239243628391
"F84717",11179,3001,0.21163610719323
"F84718",19057,6887,0.2654563675609
"F84719",10419,1896,0.153958587088916
"F84720",8736,2778,0.24127149557061
"F84724",16052,8640,0.34991090231654
"F84727",6784,2141,0.239887955182073
"F84729",4534,996,0.180108499095841
"F84730",5970,2011,0.251973436912668
"F84731",1854,516,0.217721518987342
"F84733",2465,714,0.224598930481283
"F84734",13801,3093,0.183082751272641
"F84735",19471,3586,0.155527605499414
"F84736",4060,1623,0.285588597571705
"F84737",76,29,0.276190476190476
"F84739",12478,2262,0.153459972862958
"F84740",3600,729,0.168399168399168
